time_of_day,route,stop_id,stop_name,direction,min_load,max_load,avg_load,us_housing_units_no_vehicle_po,us_housing_units_no_vehicle,us_population_low_income_po,us_population_low_income,population_density,us_population,us_population_eighteen_to_twenty_four_years_old,us_population_eighteen_to_twenty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old_po,us_population_twenty_five_to_sixty_four_years_old,latitude,longitude
Morning,782,6336, SANSOME ST&VALLEJO ST NE-FS/,Inbound,5,29,17,0.322701689,1599,0.138026608,1804,13713,1804,0.048780488,1804,0.700665188,1804,37.79977,-122.4026
Evening,10,6337, SANSOME ST&WASHINGTON ST NE-,Inbound,39,62,47.33333333,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.79874,-122.40532
Evening,12,6337, SANSOME ST&WASHINGTON ST NE-,Inbound,12,24,17.33333333,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.79874,-122.40532
Morning,782,6337, SANSOME ST&WASHINGTON ST NE-,Inbound,10,34,21.66666667,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.79874,-122.40532
Morning,10,6337, SANSOME ST&WASHINGTON ST NE-,Inbound,10,49,28.5,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.79874,-122.40532
Morning,12,6337, SANSOME ST&WASHINGTON ST NE-,Inbound,14,24,18,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.79874,-122.40532
Evening,730,6337, SANSOME ST&WASHINGTON ST NE-,Outbound,41,68,56.64285714,0.731283736,17044,0.464448586,25217,8201,25217,0.121901892,25217,0.664353412,25217,37.79874,-122.40532
Evening,9,6339, SANTOS ST&BROOKDALE AVE NW-N,Inbound,2,2,2,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71251,-122.41978
Morning,9,6339, SANTOS ST&BROOKDALE AVE NW-N,Inbound,6,12,8.75,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71251,-122.41978
Evening,9,6339, SANTOS ST&BROOKDALE AVE NW-N,Outbound,0,8,2.2,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71251,-122.41978
Evening,808,6339, SANTOS ST&BROOKDALE AVE NW-N,Outbound,6,44,27.75,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71251,-122.41978
Morning,708,6339, SANTOS ST&BROOKDALE AVE NW-N,Outbound,15,77,41.30769231,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71251,-122.41978
Evening,708,6340, SANTOS ST&BROOKDALE AVE SE-N,Inbound,10,45,25,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71246,-122.41894
Evening,9,6340, SANTOS ST&BROOKDALE AVE SE-N,Outbound,1,9,4.166666667,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71246,-122.41894
Morning,9,6340, SANTOS ST&BROOKDALE AVE SE-N,Outbound,1,9,4.2,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71246,-122.41894
Morning,808,6340, SANTOS ST&BROOKDALE AVE SE-N,Inbound,19,64,38.93333333,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71246,-122.41894
Morning,808,6343, SANTOS ST&GENEVA AVE E-FS/BZ,Inbound,21,59,35.85714286,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.70954,-122.42031
Evening,708,6343, SANTOS ST&GENEVA AVE E-FS/BZ,Inbound,7,46,27.46153846,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.70954,-122.42031
Morning,9,6344, SANTOS ST&GENEVA AVE N-NS/SB,Inbound,8,20,12.5,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.70901,-122.42014
Evening,9,6344, SANTOS ST&GENEVA AVE N-NS/SB,Inbound,1,8,4.5,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.70901,-122.42014
Evening,9,6344, SANTOS ST&GENEVA AVE N-NS/SB,Outbound,0,7,3.4,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.70901,-122.42014
Morning,9,6345, SANTOS ST&VELASCO AVE S-NS/P,Outbound,1,9,4.666666667,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71072,-122.41965
Evening,9,6345, SANTOS ST&VELASCO AVE S-NS/P,Outbound,2,9,5.666666667,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71072,-122.41965
Evening,708,6345, SANTOS ST&VELASCO AVE S-NS/P,Inbound,10,43,26.38461538,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71072,-122.41965
Morning,808,6345, SANTOS ST&VELASCO AVE S-NS/P,Inbound,21,67,37.35714286,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71072,-122.41965
Evening,9,6346, SANTOS ST&VELASCO AVE N-NS/P,Outbound,0,8,2.8,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71076,-122.41986
Morning,708,6346, SANTOS ST&VELASCO AVE N-NS/P,Outbound,13,82,45.07142857,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71076,-122.41986
Morning,9,6346, SANTOS ST&VELASCO AVE N-NS/P,Inbound,7,15,10.25,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71076,-122.41986
Evening,9,6346, SANTOS ST&VELASCO AVE N-NS/P,Inbound,2,2,2,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71076,-122.41986
Evening,808,6346, SANTOS ST&VELASCO AVE N-NS/P,Outbound,7,44,28.16666667,0.424757282,1236,0.548334875,4324,9348,4324,0.111933395,4324,0.439639223,4324,37.71076,-122.41986
Morning,708,6348, 3800 SAN BRUNO AVE N-MB/PS,Outbound,8,47,24.14285714,0.15339664,1369,0.295256037,5839,6773,5839,0.105840041,5839,0.523377291,5839,37.71534,-122.40576
Morning,9,6348, 3800 SAN BRUNO AVE N-MB/PS,Outbound,3,16,10.28571429,0.15339664,1369,0.295256037,5839,6773,5839,0.105840041,5839,0.523377291,5839,37.71534,-122.40576
Evening,908,6348, 3800 SAN BRUNO AVE N-MB/PS,Outbound,1,26,13.05,0.15339664,1369,0.295256037,5839,6773,5839,0.105840041,5839,0.523377291,5839,37.71534,-122.40576
Evening,9,6348, 3800 SAN BRUNO AVE N-MB/PS,Outbound,6,37,20.33333333,0.15339664,1369,0.295256037,5839,6773,5839,0.105840041,5839,0.523377291,5839,37.71534,-122.40576
Evening,9,6350, 3801 SAN BRUNO AVE SE-MB/SB,Inbound,7,16,11.66666667,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.7165,-122.40122
Morning,9,6350, 3801 SAN BRUNO AVE SE-MB/SB,Inbound,21,31,26.2,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.7165,-122.40122
Morning,908,6350, 3801 SAN BRUNO AVE SE-MB/SB,Inbound,4,32,18.72222222,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.7165,-122.40122
Evening,708,6350, 3801 SAN BRUNO AVE SE-MB/SB,Inbound,8,48,21.57142857,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.7165,-122.40122
Morning,9,6352, SAN BRUNO AVE&ARLETA AVE NE-,Inbound,21,31,25.4,0.067692308,650,0.136517125,2073,6773,2073,0.091172214,2073,0.543174144,2073,37.71791,-122.40725
Morning,908,6352, SAN BRUNO AVE&ARLETA AVE NE-,Inbound,3,25,14.84210526,0.067692308,650,0.136517125,2073,6773,2073,0.091172214,2073,0.543174144,2073,37.71791,-122.40725
Morning,509,6352, SAN BRUNO AVE&ARLETA AVE NE-,Inbound,5,23,13.71428571,0.067692308,650,0.136517125,2073,6773,2073,0.091172214,2073,0.543174144,2073,37.71791,-122.40725
Evening,9,6352, SAN BRUNO AVE&ARLETA AVE NE-,Inbound,7,17,11.66666667,0.067692308,650,0.136517125,2073,6773,2073,0.091172214,2073,0.543174144,2073,37.71791,-122.40725
Evening,509,6352, SAN BRUNO AVE&ARLETA AVE NE-,Inbound,5,8,6,0.067692308,650,0.136517125,2073,6773,2073,0.091172214,2073,0.543174144,2073,37.71791,-122.40725
Evening,708,6352, SAN BRUNO AVE&ARLETA AVE NE-,Inbound,8,46,21.85714286,0.067692308,650,0.136517125,2073,6773,2073,0.091172214,2073,0.543174144,2073,37.71791,-122.40725
Morning,9,6355, SAN BRUNO AVE&BACON ST NE-FS,Inbound,29,45,38.16666667,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72907,-122.40427
Evening,9,6355, SAN BRUNO AVE&BACON ST NE-FS,Inbound,11,25,17.85714286,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72907,-122.40427
Evening,509,6355, SAN BRUNO AVE&BACON ST NE-FS,Inbound,5,12,9,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72907,-122.40427
Morning,908,6355, SAN BRUNO AVE&BACON ST NE-FS,Inbound,24,109,64.55555556,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72907,-122.40427
Morning,509,6355, SAN BRUNO AVE&BACON ST NE-FS,Inbound,19,50,34.5,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72907,-122.40427
Evening,708,6355, SAN BRUNO AVE&BACON ST NE-FS,Inbound,6,45,23.6,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72907,-122.40427
Morning,708,6357, SAN BRUNO AVE&BACON ST SW-FS,Outbound,9,43,27.69230769,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72785,-122.40371
Evening,9,6357, SAN BRUNO AVE&BACON ST SW-FS,Outbound,11,49,31.28571429,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72785,-122.40371
Evening,908,6357, SAN BRUNO AVE&BACON ST SW-FS,Outbound,14,58,31.04166667,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72785,-122.40371
Morning,509,6357, SAN BRUNO AVE&BACON ST SW-FS,Outbound,4,18,10,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72785,-122.40371
Morning,9,6357, SAN BRUNO AVE&BACON ST SW-FS,Outbound,7,20,13.71428571,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72785,-122.40371
Evening,509,6357, SAN BRUNO AVE&BACON ST SW-FS,Outbound,10,24,18.71428571,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72785,-122.40371
Evening,9,6358, SAN BRUNO AVE&DWIGHT ST W-NS,Outbound,9,44,27.57142857,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72446,-122.40246
Evening,908,6358, SAN BRUNO AVE&DWIGHT ST W-NS,Outbound,10,47,23.60869565,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72446,-122.40246
Morning,509,6358, SAN BRUNO AVE&DWIGHT ST W-NS,Outbound,2,9,4.8,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72446,-122.40246
Evening,509,6358, SAN BRUNO AVE&DWIGHT ST W-NS,Outbound,3,21,11.71428571,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72446,-122.40246
Morning,708,6358, SAN BRUNO AVE&DWIGHT ST W-NS,Outbound,9,44,27.46153846,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72446,-122.40246
Morning,9,6358, SAN BRUNO AVE&DWIGHT ST W-NS,Outbound,7,17,11.57142857,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72446,-122.40246
Evening,908,6359, SAN BRUNO AVE&FELTON ST W-NS,Outbound,16,77,40.13043478,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.73069,-122.4049
Evening,9,6359, SAN BRUNO AVE&FELTON ST W-NS,Outbound,14,50,33.28571429,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.73069,-122.4049
Morning,9,6359, SAN BRUNO AVE&FELTON ST W-NS,Outbound,5,21,14.71428571,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.73069,-122.4049
Morning,708,6359, SAN BRUNO AVE&FELTON ST W-NS,Outbound,9,45,27.85714286,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.73069,-122.4049
Evening,708,6360, SAN BRUNO AVE&MANSELL ST E-N,Inbound,8,50,20.93333333,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72796,-122.4037
Morning,908,6360, SAN BRUNO AVE&MANSELL ST E-N,Inbound,8,59,33.58823529,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72796,-122.4037
Evening,9,6360, SAN BRUNO AVE&MANSELL ST E-N,Inbound,9,16,12.16666667,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72796,-122.4037
Morning,9,6360, SAN BRUNO AVE&MANSELL ST E-N,Inbound,23,35,28.2,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72796,-122.4037
Evening,9,6361, SAN BRUNO AVE&MANSELL ST W-N,Outbound,9,42,26.42857143,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72202,-122.40142
Evening,908,6361, SAN BRUNO AVE&MANSELL ST W-N,Outbound,7,38,19.63636364,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72202,-122.40142
Morning,9,6361, SAN BRUNO AVE&MANSELL ST W-N,Outbound,6,16,10.14285714,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72202,-122.40142
Morning,708,6361, SAN BRUNO AVE&MANSELL ST W-N,Outbound,8,45,24.23076923,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72202,-122.40142
Morning,908,6362, SAN BRUNO AVE&PAUL AVE N-FS/,Inbound,13,81,47.88235294,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Evening,509,6362, SAN BRUNO AVE&PAUL AVE N-FS/,Inbound,6,10,7.75,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Evening,9,6362, SAN BRUNO AVE&PAUL AVE N-FS/,Inbound,10,21,14.83333333,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Morning,509,6362, SAN BRUNO AVE&PAUL AVE N-FS/,Inbound,14,32,23.71428571,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Morning,9,6362, SAN BRUNO AVE&PAUL AVE N-FS/,Inbound,35,41,38.2,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Evening,708,6362, SAN BRUNO AVE&PAUL AVE N-FS/,Inbound,8,51,23.8,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Morning,29,6363, SAN BRUNO AVE&PAUL AVE SE-NS,Outbound,0,34,16,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72387,-122.40208
Evening,29,6363, SAN BRUNO AVE&PAUL AVE SE-NS,Outbound,1,21,12.33333333,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72387,-122.40208
Morning,9,6364, SAN BRUNO AVE&SILVER AVE E-M,Inbound,31,46,39.33333333,0.130994671,2252,0.202437895,6481,6773,6481,0.084554853,6481,0.597592964,6481,37.73599,-122.40764
Evening,708,6364, SAN BRUNO AVE&SILVER AVE E-M,Inbound,5,47,23.26666667,0.130994671,2252,0.202437895,6481,6773,6481,0.084554853,6481,0.597592964,6481,37.73599,-122.40764
Morning,509,6364, SAN BRUNO AVE&SILVER AVE E-M,Inbound,31,57,42.625,0.130994671,2252,0.202437895,6481,6773,6481,0.084554853,6481,0.597592964,6481,37.73599,-122.40764
Evening,509,6364, SAN BRUNO AVE&SILVER AVE E-M,Inbound,8,14,10.8,0.130994671,2252,0.202437895,6481,6773,6481,0.084554853,6481,0.597592964,6481,37.73599,-122.40764
Evening,9,6364, SAN BRUNO AVE&SILVER AVE E-M,Inbound,13,28,19.42857143,0.130994671,2252,0.202437895,6481,6773,6481,0.084554853,6481,0.597592964,6481,37.73599,-122.40764
Morning,908,6364, SAN BRUNO AVE&SILVER AVE E-M,Inbound,39,112,76.55555556,0.130994671,2252,0.202437895,6481,6773,6481,0.084554853,6481,0.597592964,6481,37.73599,-122.40764
Morning,9,6365, SAN BRUNO AVE&SILVER AVE S-F,Outbound,5,21,15,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73255,-122.40569
Evening,509,6365, SAN BRUNO AVE&SILVER AVE S-F,Outbound,15,39,29,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73255,-122.40569
Morning,509,6365, SAN BRUNO AVE&SILVER AVE S-F,Outbound,9,24,14.16666667,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73255,-122.40569
Evening,9,6365, SAN BRUNO AVE&SILVER AVE S-F,Outbound,13,49,33.28571429,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73255,-122.40569
Morning,708,6366, SAN BRUNO AVE&SOMERSET ST NW,Outbound,6,47,23.5,0.11778291,433,0.243329098,1574,6773,1574,0.09339263,1574,0.569885642,1574,37.71423,-122.40224
Evening,9,6366, SAN BRUNO AVE&SOMERSET ST NW,Outbound,6,34,19.33333333,0.11778291,433,0.243329098,1574,6773,1574,0.09339263,1574,0.569885642,1574,37.71423,-122.40224
Evening,908,6366, SAN BRUNO AVE&SOMERSET ST NW,Outbound,1,26,11.85,0.11778291,433,0.243329098,1574,6773,1574,0.09339263,1574,0.569885642,1574,37.71423,-122.40224
Morning,9,6366, SAN BRUNO AVE&SOMERSET ST NW,Outbound,3,16,10,0.11778291,433,0.243329098,1574,6773,1574,0.09339263,1574,0.569885642,1574,37.71423,-122.40224
Evening,708,6367, SAN BRUNO AVE&THORNTON AVE E,Inbound,6,47,23.26666667,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73115,-122.40504
Evening,9,6367, SAN BRUNO AVE&THORNTON AVE E,Inbound,13,28,18.57142857,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73115,-122.40504
Morning,908,6367, SAN BRUNO AVE&THORNTON AVE E,Inbound,28,111,68.94444444,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73115,-122.40504
Morning,9,6367, SAN BRUNO AVE&THORNTON AVE E,Inbound,29,47,38.5,0.116548616,1553,0.21887287,5341,6773,5341,0.092117581,5341,0.527803782,5341,37.73115,-122.40504
Evening,708,6368, SAN BRUNO AVE&WARD ST E-FS/B,Inbound,7,48,21.5,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72041,-122.40073
Morning,908,6368, SAN BRUNO AVE&WARD ST E-FS/B,Inbound,6,44,28.29411765,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72041,-122.40073
Morning,9,6368, SAN BRUNO AVE&WARD ST E-FS/B,Inbound,23,34,29.2,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72041,-122.40073
Evening,9,6368, SAN BRUNO AVE&WARD ST E-FS/B,Inbound,8,20,12.66666667,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72041,-122.40073
Morning,708,6369, SAN BRUNO AVE&WARD ST SW-MI/,Outbound,8,46,24,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72025,-122.40072
Morning,9,6369, SAN BRUNO AVE&WARD ST SW-MI/,Outbound,6,16,10.14285714,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72025,-122.40072
Evening,9,6369, SAN BRUNO AVE&WARD ST SW-MI/,Outbound,9,42,24.66666667,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72025,-122.40072
Evening,908,6369, SAN BRUNO AVE&WARD ST SW-MI/,Outbound,7,38,18.90909091,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.72025,-122.40072
Morning,908,6370, SAN BRUNO AVE&WILDE AVE N-FS,Inbound,6,39,25.22222222,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71791,-122.4002
Morning,9,6370, SAN BRUNO AVE&WILDE AVE N-FS,Inbound,22,34,29,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71791,-122.4002
Evening,9,6370, SAN BRUNO AVE&WILDE AVE N-FS,Inbound,7,20,12.5,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71791,-122.4002
Evening,708,6370, SAN BRUNO AVE&WILDE AVE N-FS,Inbound,7,49,21.85714286,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71791,-122.4002
Morning,708,6371, SAN BRUNO AVE&WILDE AVE W-NS,Outbound,8,47,24.61538462,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71777,-122.40029
Evening,908,6371, SAN BRUNO AVE&WILDE AVE W-NS,Outbound,1,32,14.66666667,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71777,-122.40029
Evening,9,6371, SAN BRUNO AVE&WILDE AVE W-NS,Outbound,6,38,20.5,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71777,-122.40029
Morning,9,6371, SAN BRUNO AVE&WILDE AVE W-NS,Outbound,3,16,10.28571429,0.101083032,831,0.415191503,3107,6773,3107,0.094303186,3107,0.494689411,3107,37.71777,-122.40029
Morning,708,6372, SAN BRUNO AVE&WOOLSEY ST W-N,Outbound,9,49,28.76923077,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72582,-122.40291
Evening,908,6372, SAN BRUNO AVE&WOOLSEY ST W-N,Outbound,13,56,29.66666667,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72582,-122.40291
Evening,9,6372, SAN BRUNO AVE&WOOLSEY ST W-N,Outbound,11,48,31.28571429,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72582,-122.40291
Morning,9,6372, SAN BRUNO AVE&WOOLSEY ST W-N,Outbound,7,20,13.85714286,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72582,-122.40291
Morning,9,6373, SAN BRUNO AVE&WAYLAND ST E-N,Inbound,34,42,37.5,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Evening,708,6373, SAN BRUNO AVE&WAYLAND ST E-N,Inbound,7,51,24.13333333,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Morning,908,6373, SAN BRUNO AVE&WAYLAND ST E-N,Inbound,13,102,55.33333333,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Evening,9,6373, SAN BRUNO AVE&WAYLAND ST E-N,Inbound,10,27,16.57142857,0.136577708,1274,0.310375472,4501,6773,4501,0.089757832,4501,0.536325261,4501,37.72791,-122.40369
Evening,23,6374, SANTA CLARA AVE&MONTEREY NW-,Inbound,8,31,16,0.072769953,1278,0.112013929,3446,5287,3446,0.065293093,3446,0.586186883,3446,37.73372,-122.466
Morning,23,6374, SANTA CLARA AVE&MONTEREY NW-,Inbound,3,18,12.66666667,0.072769953,1278,0.112013929,3446,5287,3446,0.065293093,3446,0.586186883,3446,37.73372,-122.466
Evening,23,6375, SANTA CLARA&SAINT FRANCIS SE,Outbound,5,9,6.666666667,0.071129707,717,0.125,2064,5287,2064,0.075581395,2064,0.518895349,2064,37.73499,-122.46696
Morning,23,6375, SANTA CLARA&SAINT FRANCIS SE,Outbound,7,26,15.75,0.071129707,717,0.125,2064,5287,2064,0.075581395,2064,0.518895349,2064,37.73499,-122.46696
Morning,730,6376, SCOTT ST&NORTH POINT ST NW-N,Inbound,4,17,8.652173913,0.168289714,3286,0.080476627,5455,9148,5455,0.042529789,5455,0.740788268,5455,37.80354,-122.44291
Morning,9,6382, SCHWERIN ST&GARRISON AVE N-N,Outbound,5,10,7.833333333,0.15339664,1369,0.295256037,5839,6773,5839,0.105840041,5839,0.523377291,5839,37.70966,-122.41216
Evening,9,6382, SCHWERIN ST&GARRISON AVE N-N,Outbound,3,27,13.83333333,0.15339664,1369,0.295256037,5839,6773,5839,0.105840041,5839,0.523377291,5839,37.70966,-122.41216
